method,local_estimate
local_neighbor,0.550236853801672
local_neighbor,0.25812362782887
local_neighbor,0.6045114196502199
local_neighbor,0.5509512887858554
local_neighbor,0.6583537740021543
local_neighbor,0.4263901303019283
local_neighbor,0.718987756551951
local_neighbor,0.11419081956212396
local_neighbor,0.4765456144139845
local_neighbor,0.5995174477095048
local_neighbor,0.5891690143230908
local_neighbor,0.04892134764056144
local_neighbor,0.7310666388928556
local_neighbor,-0.009698828685170047
local_neighbor,0.2985610281858961
local_neighbor,0.6071381319857264
local_neighbor,0.719092627965634
local_neighbor,0.02620453927557591
local_neighbor,0.6042770359653299
local_neighbor,0.2555319397802476
local_neighbor,0.8487904245135705
local_neighbor,0.9371396990010389
local_neighbor,0.7943136356256533
local_neighbor,0.6597175003337947
local_neighbor,0.6945959748846247
local_neighbor,0.6570626067282677
local_neighbor,0.6412457854721201
local_neighbor,0.5915023751227151
local_neighbor,0.8165358038505479
local_neighbor,0.7917492426419733
local_neighbor,0.5497834824538395
local_neighbor,0.5345744974069111
local_neighbor,0.0659780320222267
local_neighbor,0.20595659032878944
local_neighbor,0.4428658092323932
local_neighbor,0.43667541859343795
local_neighbor,0.8428863905518955
local_neighbor,0.6351251872827293
local_neighbor,0.4387441538806577
local_neighbor,0.7361597953437929
local_neighbor,0.6563437235251482
local_neighbor,0.4460128591944613
local_neighbor,0.4617915228383002
local_neighbor,0.2686006869663934
local_neighbor,0.5777873780582657
local_neighbor,0.7078803723579699
local_neighbor,0.5544259186350141
local_neighbor,0.5315670466104446
local_neighbor,0.36085540330251015
local_neighbor,0.6263664063484965
local_neighbor,0.6350263796965903
local_neighbor,0.6434239316397998
local_neighbor,0.4922093314392617
local_neighbor,0.5578509674286598
local_neighbor,0.16609672150270843
local_neighbor,0.6922448199155128
local_neighbor,0.7558207767731002
local_neighbor,0.2494049446133269
local_neighbor,0.19589652709397107
local_neighbor,0.5542528547981576
local_neighbor,0.7395902719850758
local_neighbor,0.2148655836745291
local_neighbor,0.6436374240389238
local_neighbor,0.27305107891122465
local_neighbor,0.426065554014383
local_neighbor,0.600059717553064
local_neighbor,0.3516731973566058
local_neighbor,0.3987219352941928
local_neighbor,0.5002603984997365
local_neighbor,0.23360324371054997
local_neighbor,0.10568682162001844
local_neighbor,0.5509217208749059
local_neighbor,0.5251882523437106
local_neighbor,0.4799701961466937
local_neighbor,0.16388158125043387
local_neighbor,0.10180820072147156
local_neighbor,0.5846359529955562
local_neighbor,0.7905319249286837
local_neighbor,0.5511443925680586
local_neighbor,0.4680719659098472
local_neighbor,0.4815224122504945
local_neighbor,0.3911510595798381
local_neighbor,0.6060222219788803
local_neighbor,0.2668186495859626
local_neighbor,0.6544472806206723
local_neighbor,0.5218552066476294
local_neighbor,0.537579237787298
local_neighbor,0.5324332152861164
local_neighbor,0.4307171609943479
local_neighbor,0.6381177982616952
local_neighbor,0.629221038691486
local_neighbor,0.6486637714759915
local_neighbor,0.7282103339039702
local_neighbor,0.767860549340894
local_neighbor,0.5326224457755607
local_neighbor,0.6485562676669364
local_neighbor,0.4514394752721179
local_neighbor,0.6075235102017922
local_neighbor,0.4138810228859685
local_neighbor,0.44288637432927225
local_neighbor,0.5040899059493211
local_neighbor,0.675654933477472
local_neighbor,0.4654213047804013
local_neighbor,0.41013444941377875
local_neighbor,0.35501475275465394
local_neighbor,0.725652026767165
local_neighbor,0.6982654959578621
local_neighbor,0.6557923679058228
local_neighbor,0.545079168537651
local_neighbor,0.11519363026421477
local_neighbor,0.3698469749950744
local_neighbor,0.5784088280565325
local_neighbor,0.5215978165278234
local_neighbor,0.7676764273258974
local_neighbor,0.4251623904356586
local_neighbor,0.4060605176252592
local_neighbor,0.6443500621896037
local_neighbor,0.6952471983071978
local_neighbor,0.3755852331485353
local_neighbor,0.5687816511408782
local_neighbor,0.6107187408400725
local_neighbor,0.5207047972248973
local_neighbor,0.41221283397416614
local_neighbor,0.7332238904884302
local_neighbor,0.38406791510416183
local_neighbor,0.6907604802440648
local_neighbor,0.6759350653300493
local_neighbor,0.5705457674902685
local_neighbor,0.39872668432424013
local_neighbor,0.5955480946663001
local_neighbor,0.5413900220405441
local_neighbor,0.6104910876449532
local_neighbor,0.4422187319758903
local_neighbor,0.40237378949071323
local_neighbor,0.5043017090686462
local_neighbor,0.5731104070695403
local_neighbor,0.05508309620698737
local_neighbor,0.5019332606191859
local_neighbor,2.2971986766817665e-05
local_neighbor,0.5046978860443858
local_neighbor,0.5670518203920196
local_neighbor,0.47236539481569545
local_neighbor,0.47825525942739977
local_neighbor,0.8793445231998781
local_neighbor,0.4802675271094386
local_neighbor,0.3683490650919941
local_neighbor,0.4333471314306655
local_neighbor,0.19338094387287055
local_neighbor,0.41695749971546564
local_neighbor,0.31385269211784017
local_neighbor,0.4674257917077941
local_neighbor,0.46284070963885293
local_neighbor,0.5263240513632181
local_neighbor,0.28439694999608917
local_neighbor,-0.007746300037660414
local_neighbor,0.2397683175790389
local_neighbor,0.7269760897492977
local_neighbor,0.7811485739837523
local_neighbor,0.5541946524855549
local_neighbor,0.5596512208424281
local_neighbor,0.6264183817391444
local_neighbor,0.5977454630590073
local_neighbor,0.7408283149087629
local_neighbor,0.6917541870843864
local_neighbor,0.5413166931479398
local_neighbor,0.5186191146045471
local_neighbor,0.5150413038199552
local_neighbor,0.6226964870736065
local_neighbor,0.4167906258046205
local_neighbor,0.23008224803720984
local_neighbor,0.5713324614566011
local_neighbor,0.04484370096409944
local_neighbor,0.8459981236213938
local_neighbor,0.304842091894847
