FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010064
Unit:	Bq/m3
Time step:	1hour
Data No :	2780
206)	2024-02-27 14:56:38	 43	25.0°C	42%
207)	2024-02-27 15:56:38	 43	25.5°C	42%
208)	2024-02-27 16:56:38	 46	22.0°C	43%
209)	2024-02-27 17:56:38	 41	20.5°C	46%
210)	2024-02-27 18:56:38	 37	20.0°C	47%
211)	2024-02-27 19:56:38	 31	19.0°C	47%
212)	2024-02-27 20:56:38	 29	19.0°C	48%
213)	2024-02-27 21:56:38	 25	18.5°C	48%
214)	2024-02-27 22:56:38	 15	18.5°C	48%
215)	2024-02-27 23:56:38	 19	18.5°C	49%
216)	2024-02-28 00:56:38	 35	18.0°C	49%
217)	2024-02-28 01:56:38	 41	18.0°C	49%
218)	2024-02-28 02:56:38	 44	18.0°C	49%
219)	2024-02-28 03:56:38	 39	17.5°C	49%
220)	2024-02-28 04:56:38	 29	18.0°C	48%
221)	2024-02-28 05:56:38	 43	17.5°C	49%
222)	2024-02-28 06:56:38	 25	17.5°C	48%
223)	2024-02-28 07:56:38	 29	17.5°C	48%
224)	2024-02-28 08:56:38	 21	17.5°C	49%
225)	2024-02-28 09:56:38	 25	20.5°C	47%
226)	2024-02-28 10:56:38	 15	22.5°C	44%
227)	2024-02-28 11:56:38	 27	24.5°C	43%
228)	2024-02-28 12:56:38	 23	23.0°C	44%
229)	2024-02-28 13:56:38	 25	23.0°C	45%
230)	2024-02-28 14:56:38	 11	24.0°C	44%
231)	2024-02-28 15:56:38	 29	23.0°C	43%
232)	2024-02-28 16:56:38	 27	21.5°C	44%
233)	2024-02-28 17:56:38	 23	20.5°C	43%
234)	2024-02-28 18:56:38	 10	20.0°C	43%
235)	2024-02-28 19:56:38	 14	19.5°C	43%
236)	2024-02-28 20:56:38	  8	19.5°C	43%
237)	2024-02-28 21:56:38	 17	19.5°C	43%
238)	2024-02-28 22:56:38	 14	19.5°C	43%
239)	2024-02-28 23:56:38	 19	19.0°C	44%
240)	2024-02-29 00:56:38	 17	19.0°C	44%
241)	2024-02-29 01:56:38	 25	19.0°C	44%
242)	2024-02-29 02:56:38	 25	19.0°C	44%
243)	2024-02-29 03:56:38	 15	19.0°C	45%
244)	2024-02-29 04:56:38	 29	18.5°C	44%
245)	2024-02-29 05:56:38	 29	18.5°C	44%
246)	2024-02-29 06:56:38	 15	18.5°C	44%
247)	2024-02-29 07:56:38	 27	18.5°C	44%
248)	2024-02-29 08:56:38	 25	20.0°C	43%
249)	2024-02-29 09:56:38	 35	21.0°C	43%
250)	2024-02-29 10:56:38	 25	21.5°C	43%
251)	2024-02-29 11:56:38	 15	22.0°C	43%
252)	2024-02-29 12:56:38	 31	22.5°C	43%
253)	2024-02-29 13:56:38	 41	25.0°C	42%
254)	2024-02-29 14:56:38	 17	26.0°C	41%
255)	2024-02-29 15:56:38	 29	23.5°C	39%
256)	2024-02-29 16:56:38	 15	22.0°C	41%
257)	2024-02-29 17:56:38	 23	21.5°C	42%
258)	2024-02-29 18:56:38	 31	21.0°C	42%
259)	2024-02-29 19:56:38	 23	21.0°C	43%
260)	2024-02-29 20:56:38	 43	20.5°C	44%
261)	2024-02-29 21:56:38	 35	20.0°C	44%
262)	2024-02-29 22:56:38	 33	20.0°C	45%
263)	2024-02-29 23:56:38	 58	20.0°C	45%
264)	2024-03-01 00:56:38	 66	20.0°C	45%
265)	2024-03-01 01:56:38	113	20.0°C	45%
266)	2024-03-01 02:56:38	 66	19.5°C	46%
267)	2024-03-01 03:56:38	 85	19.5°C	46%
268)	2024-03-01 04:56:38	 70	19.5°C	46%
269)	2024-03-01 05:56:38	 85	19.5°C	46%
270)	2024-03-01 06:56:38	 56	19.5°C	46%
271)	2024-03-01 07:56:38	 81	19.5°C	46%
272)	2024-03-01 08:56:38	111	19.5°C	46%
273)	2024-03-01 09:56:38	 95	18.5°C	47%
274)	2024-03-01 10:56:38	 58	21.0°C	46%
275)	2024-03-01 11:56:38	 41	19.5°C	45%
276)	2024-03-01 12:56:38	 25	20.0°C	45%
277)	2024-03-01 13:56:38	 15	20.0°C	44%
278)	2024-03-01 14:56:38	 27	19.5°C	46%
279)	2024-03-01 15:56:38	 15	19.5°C	47%
280)	2024-03-01 16:56:38	 29	19.0°C	48%
281)	2024-03-01 17:56:38	 35	19.0°C	49%
282)	2024-03-01 18:56:38	 44	19.0°C	50%
283)	2024-03-01 19:56:38	 46	19.0°C	49%
284)	2024-03-01 20:56:38	 35	18.5°C	49%
285)	2024-03-01 21:56:38	 25	18.5°C	49%
286)	2024-03-01 22:56:38	 31	18.5°C	49%
287)	2024-03-01 23:56:38	 37	18.5°C	50%
288)	2024-03-02 00:56:38	 25	18.5°C	50%
289)	2024-03-02 01:56:38	 21	18.5°C	50%
290)	2024-03-02 02:56:38	 15	18.0°C	50%
291)	2024-03-02 03:56:38	 31	18.0°C	50%
292)	2024-03-02 04:56:38	 39	18.0°C	50%
293)	2024-03-02 05:56:38	 17	18.0°C	50%
294)	2024-03-02 06:56:38	 27	18.0°C	50%
295)	2024-03-02 07:56:38	 27	18.0°C	50%
296)	2024-03-02 08:56:38	 33	18.0°C	51%
297)	2024-03-02 09:56:38	 37	18.0°C	51%
298)	2024-03-02 10:56:38	 47	18.5°C	50%
299)	2024-03-02 11:56:38	 31	18.5°C	49%
300)	2024-03-02 12:56:38	 44	18.5°C	48%
301)	2024-03-02 13:56:38	 37	18.0°C	49%
302)	2024-03-02 14:56:38	 29	18.5°C	48%
303)	2024-03-02 15:56:38	 27	18.0°C	49%
304)	2024-03-02 16:56:38	 37	18.0°C	50%
305)	2024-03-02 17:56:38	 41	18.0°C	51%
306)	2024-03-02 18:56:38	 46	18.0°C	52%
307)	2024-03-02 19:56:38	 35	18.0°C	52%
308)	2024-03-02 20:56:38	 50	17.5°C	51%
309)	2024-03-02 21:56:38	 29	17.5°C	50%
310)	2024-03-02 22:56:38	 25	17.5°C	50%
311)	2024-03-02 23:56:38	 29	17.5°C	49%
312)	2024-03-03 00:56:38	 25	17.5°C	49%
313)	2024-03-03 01:56:38	 33	17.5°C	49%
314)	2024-03-03 02:56:38	 33	17.5°C	49%
315)	2024-03-03 03:56:38	 29	17.5°C	49%
316)	2024-03-03 04:56:38	 25	17.5°C	49%
317)	2024-03-03 05:56:38	 41	17.5°C	50%
318)	2024-03-03 06:56:38	 17	17.5°C	50%
319)	2024-03-03 07:56:38	 37	17.5°C	51%
320)	2024-03-03 08:56:38	 29	17.5°C	51%
321)	2024-03-03 09:56:38	 29	17.5°C	50%
322)	2024-03-03 10:56:38	 27	17.5°C	49%
323)	2024-03-03 11:56:38	 39	17.5°C	49%
324)	2024-03-03 12:56:38	 25	18.0°C	48%
325)	2024-03-03 13:56:38	 31	18.0°C	48%
326)	2024-03-03 14:56:38	 35	17.5°C	49%
327)	2024-03-03 15:56:38	 37	17.5°C	50%
328)	2024-03-03 16:56:38	 47	17.5°C	50%
329)	2024-03-03 17:56:38	 43	17.5°C	51%
330)	2024-03-03 18:56:38	 43	17.0°C	51%
331)	2024-03-03 19:56:38	 39	17.0°C	51%
332)	2024-03-03 20:56:38	 31	17.0°C	51%
333)	2024-03-03 21:56:38	 31	17.0°C	52%
334)	2024-03-03 22:56:38	 29	17.0°C	52%
335)	2024-03-03 23:56:38	 17	17.0°C	52%
336)	2024-03-04 00:56:38	 31	17.0°C	52%
337)	2024-03-04 01:56:38	 47	17.0°C	52%
338)	2024-03-04 02:56:38	 52	17.0°C	51%
339)	2024-03-04 03:56:38	 31	17.0°C	51%
340)	2024-03-04 04:56:38	 43	17.0°C	50%
341)	2024-03-04 05:56:38	 37	16.5°C	50%
